[418114]: 2221ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.3466270Z, size:3072.
[418114]: 2221ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 55970 bytes (1749 msec)
[418114]: 2221ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 59042, unacknowledgedAudioDuration = 1749 msec, packetAudioDelay = 0 msec
[153522]: 2221ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3072
[153522]: 2221ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3072)
[153522]: 2221ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1869, Write 3072 bytes audio data.
[153522]: 2221ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2223ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.3488570Z, TimeInQueue: 2ms, IsBinary: 1, Path: audio, Size:3188 B
[153522]: 2223ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3188 B
[418114]: 2349ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.4749510Z, size:3200.
[418114]: 2349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 59042 bytes (1845 msec)
[418114]: 2349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 62242, unacknowledgedAudioDuration = 1845 msec, packetAudioDelay = 0 msec
[153522]: 2349ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 2349ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 2349ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:1998, Write 3200 bytes audio data.
[153522]: 2349ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2358ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.4842410Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 2359ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 2407ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.5328440Z, size:2944.
[418114]: 2407ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 62242 bytes (1945 msec)
[418114]: 2407ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 65186, unacknowledgedAudioDuration = 1945 msec, packetAudioDelay = 0 msec
[153522]: 2407ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 2407ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 2407ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2056, Write 2944 bytes audio data.
[153522]: 2407ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2414ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.5396730Z, TimeInQueue: 6ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 2414ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 2535ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.6605420Z, size:3200.
[418114]: 2535ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 65186 bytes (2037 msec)
[418114]: 2535ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 68386, unacknowledgedAudioDuration = 2037 msec, packetAudioDelay = 0 msec
[153522]: 2535ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 2535ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 2535ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2183, Write 3200 bytes audio data.
[153522]: 2535ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2541ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.6667960Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 2541ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 2604ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.7302000Z, size:2944.
[418114]: 2604ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 68386 bytes (2137 msec)
[418114]: 2604ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 71330, unacknowledgedAudioDuration = 2137 msec, packetAudioDelay = 0 msec
[153522]: 2604ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 2604ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 2605ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2253, Write 2944 bytes audio data.
[153522]: 2605ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2614ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.7400260Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 2614ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 2732ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.8579060Z, size:3200.
[418114]: 2732ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 71330 bytes (2229 msec)
[418114]: 2732ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 74530, unacknowledgedAudioDuration = 2229 msec, packetAudioDelay = 0 msec
[153522]: 2732ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 2732ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 2732ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2381, Write 3200 bytes audio data.
[153522]: 2732ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2740ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.8657600Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 2740ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 2790ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:28.9161530Z, size:2944.
[418114]: 2790ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 74530 bytes (2329 msec)
[418114]: 2790ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 77474, unacknowledgedAudioDuration = 2329 msec, packetAudioDelay = 0 msec
[153522]: 2790ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 2790ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 2790ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2439, Write 2944 bytes audio data.
[153522]: 2791ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2800ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:28.9259680Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 2800ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 2918ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.0437080Z, size:3200.
[418114]: 2918ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 77474 bytes (2421 msec)
[418114]: 2918ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 80674, unacknowledgedAudioDuration = 2421 msec, packetAudioDelay = 0 msec
[153522]: 2918ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 2918ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 2918ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2567, Write 3200 bytes audio data.
[153522]: 2918ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2926ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.0519170Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 2926ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 2987ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.1133360Z, size:2944.
[418114]: 2987ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 80674 bytes (2521 msec)
[418114]: 2988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 83618, unacknowledgedAudioDuration = 2521 msec, packetAudioDelay = 0 msec
[153522]: 2988ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 2988ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 2988ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2636, Write 2944 bytes audio data.
[153522]: 2988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 2993ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.1186710Z, TimeInQueue: 4ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 2993ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 3092ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.2177920Z, size:3200.
[418114]: 3092ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 83618 bytes (2613 msec)
[418114]: 3092ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 86818, unacknowledgedAudioDuration = 2613 msec, packetAudioDelay = 0 msec
[153522]: 3092ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 3092ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 3092ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2741, Write 3200 bytes audio data.
[153522]: 3092ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3097ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.2233510Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 3098ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 3220ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.3457760Z, size:3200.
[418114]: 3220ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 86818 bytes (2713 msec)
[418114]: 3220ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 90018, unacknowledgedAudioDuration = 2713 msec, packetAudioDelay = 0 msec
[153522]: 3220ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 3220ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 3220ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2869, Write 3200 bytes audio data.
[153522]: 3220ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3222ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.3475750Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 3222ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 3278ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.4035900Z, size:3072.
[418114]: 3278ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 90018 bytes (2813 msec)
[418114]: 3278ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 93090, unacknowledgedAudioDuration = 2813 msec, packetAudioDelay = 0 msec
[153522]: 3278ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3072
[153522]: 3278ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3072)
[153522]: 3278ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:2926, Write 3072 bytes audio data.
[153522]: 3278ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3283ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.4092990Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3188 B
[153522]: 3284ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3188 B
[418114]: 3405ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.5313390Z, size:3200.
[418114]: 3405ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 93090 bytes (2909 msec)
[418114]: 3405ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 96290, unacknowledgedAudioDuration = 2909 msec, packetAudioDelay = 0 msec
[153522]: 3406ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 3406ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 3406ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:3054, Write 3200 bytes audio data.
[153522]: 3406ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3413ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.5391190Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 3414ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 3475ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.6010220Z, size:2944.
[418114]: 3475ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 96290 bytes (3009 msec)
[418114]: 3475ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 99234, unacknowledgedAudioDuration = 3009 msec, packetAudioDelay = 0 msec
[153522]: 3475ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 3475ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 3475ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:3124, Write 2944 bytes audio data.
[153522]: 3475ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3477ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.6026910Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 3477ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 3603ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.7287060Z, size:3200.
[418114]: 3603ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 99234 bytes (3101 msec)
[418114]: 3603ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 102434, unacknowledgedAudioDuration = 3101 msec, packetAudioDelay = 0 msec
[153522]: 3603ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 3603ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 3603ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:3252, Write 3200 bytes audio data.
[153522]: 3603ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3614ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.7396030Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 3614ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 3661ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.7866480Z, size:2944.
[418114]: 3661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 102434 bytes (3201 msec)
[418114]: 3661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 105378, unacknowledgedAudioDuration = 3201 msec, packetAudioDelay = 0 msec
[153522]: 3661ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 3661ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 3661ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:3309, Write 2944 bytes audio data.
[153522]: 3661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3666ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.7921690Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3060 B
[153522]: 3666ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3060 B
[418114]: 3788ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.9142110Z, size:3200.
[418114]: 3788ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 105378 bytes (3293 msec)
[418114]: 3788ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 108578, unacknowledgedAudioDuration = 3293 msec, packetAudioDelay = 0 msec
[153522]: 3788ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=3200
[153522]: 3788ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 3200)
[153522]: 3788ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:3437, Write 3200 bytes audio data.
[153522]: 3789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[153522]: 3790ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7f8f5b83d800] Web socket sending message. Time: 2024-01-02T16:45:29.9159590Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3316 B
[153522]: 3790ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7f8f5b83d800] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[418114]: 3858ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:534 Received audio chunk: time: 2024-01-02T16:45:29.9839760Z, size:2944.
[418114]: 3858ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:548 ProcessAudio: Non-acknowledged size = 108578 bytes (3393 msec)
[418114]: 3858ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:161 [0x6000019a93b0] m_bytesTransited = 111522, unacknowledgedAudioDuration = 3393 msec, packetAudioDelay = 0 msec
[153522]: 3858ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:295 ProcessAudio: (0x0x7f8f5cb0b010) Sending Audio ... size=2944
[153522]: 3858ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 UspWriteActual(..., 2944)
[153522]: 3858ms SPX_TRACE_INFO:  usp_connection.cpp:775 TS:3507, Write 2944 bytes audio data.
[153522]: 3858ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:688 [0x7f8f5b82aa00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
